ABHD5	PNPLA2	1.19343442
BIRC3	CTSZ	1.142255139
BIRC3	CTSL	1.148814255
BIRC3	CTSC	1.213311619
BIRC3	CTSF	1.259916688
BIRC5	CTSV	1.000036139
BIRC5	SEPTIN4	1.000952448
BIRC5	CTSO	1.036928804
BIRC5	CTSF	1.061531113
BIRC5	DIABLO	1.06572184
BIRC5	TCF7L1	1.068018161
BIRC5	TCF7	1.079713024
BIRC5	HTRA2	1.087510966
BIRC5	NFKB1	1.20741744
BIRC5	CTSH	1.248024621
BIRC5	RELA	1.258008353
BIRC5	CTSD	1.288388807
BIRC5	TCF7L2	1.301548938
BIRC5	CTSB	1.316312175
BIRC5	CTSS	1.392408344
BIRC5	CTSC	1.401049558
BIRC5	CTSL	1.414748137
BIRC5	CTSZ	1.43998473
BMP7	CHRD	1.073201445
BMPR1A	SMAD2	1.195823046
BMPR1A	BMP8B	1.399577985
BNIP3	FOXO4	1.004455593
BNIP3	FOXO1	1.080449328
BNIP3	FOXO3	1.338601517
BRAF	ARRB1	1.0234289
BRAF	RRAS	1.051771658
BRAF	HRAS	1.063901686
BRAF	MRAS	1.068401695
BRAF	ARRB2	1.158810442
BRAF	RAP1B	1.243781176
BRAF	KRAS	1.247888178
BRAF	RAP1A	1.267708081
BTK	PIK3CB	1.009236016
BTK	PIK3CD	1.029397968
BTK	PIK3R1	1.037937084
BTK	TNFRSF11A	1.080205194
BTK	PIK3R3	1.099567606
BTK	PTPN6	1.114342198
BTK	PIK3CA	1.151850166
BTK	SYK	1.178479577
BTK	LYN	1.255850417
BTK	PIK3R2	1.330860604
BTK	LCP2	1.332617878
CACNA1A	RASGRP4	1.055847704
CACNA1A	RASGRP3	1.128525726
CACNA1A	RASGRP2	1.224817497
CACNA1D	KCNMB1	1.03512961
CACNA1D	PRKACA	1.106108542
CACNA1D	PRKACB	1.131129528
CACNA1D	RASGRP3	1.149742274
CACNA1D	RASGRP4	1.162001733
CACNA1D	OXTR	1.164375242
CACNG5	RASGRP3	1.00508903
CACNG5	RASGRP2	1.142092994
CACNG5	RASGRP4	1.179275458
CACYBP	SIAH1	1.022361975
CACYBP	SKP1	1.409343743
CALM1	CAMK4	1.013617589
CALM1	PLCB3	1.024394897
CALM1	CAMK2G	1.034019998
CALM1	PPP3R1	1.046637529
CALM1	ITPR3	1.066085305
CALM1	PHKG1	1.066291599
CALM1	PHKA1	1.066789257
CALM1	PPP3CC	1.10035182
CALM1	PPP1CB	1.103885246
CALM1	ITPR2	1.132223247
CALM1	PHKB	1.147829628
CALM1	PPP1R3C	1.162509656
CALM1	PPP1CC	1.163208126
CALM1	PRKACA	1.16685375
CALM1	PLCB1	1.197872986
CALM1	ITPR1	1.254587869
CALM1	PPP3CB	1.256276217
CALM1	PLCB4	1.257596345
CALM1	CAMK1D	1.2744731
CALM1	PHKG2	1.31545891
CALM1	PRKACB	1.41838563
CALM1	CAMK2B	1.463623853
CALM1	PPP1R3F	1.479770871
CALM1	PPP1R3B	1.584252184
CALM1	PPP1R3D	1.6042501
CALM2	CAMK4	1.021499399
CALM2	PLCB3	1.025207311
CALM2	CAMK2G	1.036225872
CALM2	PPP3R1	1.050416374
CALM2	ITPR3	1.053678469
CALM2	PHKA1	1.058593314
CALM2	PHKG1	1.060236385
CALM2	PPP3CC	1.085529481
CALM2	PPP1CB	1.08839674
CALM2	ITPR2	1.118686337
CALM2	PHKB	1.146475133
CALM2	PPP1R3C	1.147547641
CALM2	PPP1CC	1.159646648
CALM2	PRKACA	1.179899341
CALM2	PLCB1	1.212092201
CALM2	ITPR1	1.256357603
CALM2	PLCB4	1.284700576
CALM2	PPP3CB	1.28947344
CALM2	CAMK1D	1.297527462
CALM2	PHKG2	1.330063496
CALM2	CAMK2B	1.412135709
CALM2	PRKACB	1.454467347
CALM2	PPP1R3F	1.540262785
CALM2	PPP1R3B	1.604402968
CALM2	PPP1R3D	1.604748141
CALM3	CAMK4	1.027614312
CALM3	PLCB3	1.029985784
CALM3	CAMK2G	1.038307253
CALM3	ITPR3	1.050702515
CALM3	PHKA1	1.053431668
CALM3	PPP3R1	1.056163323
CALM3	PHKG1	1.058166624
CALM3	ITPR2	1.103379299
CALM3	PPP3CC	1.104096302
CALM3	PPP1CB	1.11862989
CALM3	PPP1R3C	1.130489362
CALM3	PRKACA	1.160985733
CALM3	PHKB	1.168667441
CALM3	PPP1CC	1.196380703
CALM3	ITPR1	1.215499323
CALM3	PLCB1	1.227389756
CALM3	PLCB4	1.237131923
CALM3	PPP3CB	1.312069092
CALM3	PHKG2	1.327838386
CALM3	CAMK1D	1.333208537
CALM3	CAMK2B	1.45082652
CALM3	PRKACB	1.462266961
CALM3	PPP1R3F	1.526682452
CALM3	PPP1R3B	1.611495222
CALM3	PPP1R3D	1.620835316
CALML4	CAMK4	1.000268283
CALML4	PHKB	1.012946592
CALML4	PPP1CB	1.021068831
CALML4	CAMK2G	1.022446778
CALML4	ITPR3	1.026968591
CALML4	PHKA1	1.036626645
CALML4	PPP3R1	1.056384613
CALML4	ITPR2	1.070173473
CALML4	PPP1CC	1.072073772
CALML4	PPP1R3C	1.075347711
CALML4	PPP3CC	1.106599621
CALML4	PLCB4	1.111742719
CALML4	PRKACA	1.148671081
CALML4	PHKG2	1.165086637
CALML4	ITPR1	1.170352586
CALML4	CAMK2B	1.175896539
CALML4	PPP3CB	1.215374818
CALML4	PLCB1	1.223332402
CALML4	PPP1R3B	1.228185084
CALML4	CAMK1D	1.262996157
CALML4	PPP1R3F	1.29162682
CALML4	PRKACB	1.297769511
CALML4	PPP1R3D	1.417115047
CAMK1	CALM3	1.133783575
CAMK1	CALM2	1.243798435
CAMK1	CALML4	1.272695184
CAMK1D	CALM2	1.740016079
CAMK1D	CALM3	1.745648529
CAMK1D	CALML4	1.769191025
CAMK2D	CALM2	1.052074662
CAMK2D	PLCG1	1.08963964
CAMK2D	PLCB4	1.116798342
CAMK2D	CALM3	1.126633542
CAMK2D	CALML4	1.193244166
CAMK2G	PLCG1	1.026971904
CAMK2G	PLCB2	1.0449385
CAMK2G	PLCG2	1.048929711
CAMK2G	PLCB4	1.082390514
CAMK2G	CALM2	1.2140272
CAMK2G	CALM3	1.264542421
CAMK2G	CALML4	1.313134616
CAPN2	PTK2	1.291324971
CARD14	PRKCB	1.27885672
CARD8	NLRP3	1.016984901
CASP1	CASP8	1.050949619
CASP1	NLRP3	1.061790379
CASP1	CARD16	1.58694969
CASP1	PYCARD	1.637864158
CASP10	CFLAR	1.148523407
CASP10	TRADD	1.175622763
CASP3	BIRC2	1.000985246
CASP3	CASP10	1.012670451
CASP3	BIRC3	1.034036913
CASP3	CASP8	1.067024356
CASP3	BIRC5	1.08710982
CASP3	FADD	1.087672067
CASP3	XIAP	1.197040132
CAT	FOXO1	1.005690088
CAT	FOXO4	1.064504769
CAT	FOXO3	1.35712714
CBL	SH2B2	1.058475349
CBL	RAPGEF1	1.11991484
CBL	INSR	1.224114221
CCL3	IRF5	1.143796068
CCL3	RELA	1.186685372
CCL3	NFKB1	1.238644832
CCL3	FOS	1.75121321
CCL3	JUN	1.970104829
CCL3L3	IRF5	1.115647254
CCL3L3	NFKB1	1.169193817
CCL3L3	JUN	1.322975166
CCL3L3	FOS	1.362269605
CCL4	IRF5	1.12131451
CCL4	NFKB1	1.196618283
CCL4	RELA	1.20168712
CCL4	FOS	1.656697204
CCL4	JUN	1.892702253
CCL4L1	IRF5	1.052329934
CCL4L1	NFKB1	1.150930444
CCL4L1	RELA	1.170549283
CCL4L1	FOS	1.285912007
CCL4L1	JUN	1.468431063
CCL5	IRF5	1.051873157
CCL5	NFKB1	1.113878232
CCL5	RELA	1.124807442
CCL5	FOS	1.588251604
CCL5	JUN	1.643046486
CCNB1	ANAPC4	1.049178803
CCNB1	CDK1	1.074301294
CCNB1	ANAPC11	1.135257965
CCNB1	ANAPC13	1.147425546
CCND1	NFKB1	1.007564122
CCND3	CDKN1A	1.001919601
CCND3	STAT4	1.006167534
CCND3	YAP1	1.022502635
CCND3	PCNA	1.025290453
CCND3	CDK6	1.028179218
CCND3	TCF7	1.039327568
CCND3	TCF7L1	1.059804191
CCND3	ELK1	1.068808305
CCND3	STAT5B	1.071255398
CCND3	CDKN2A	1.076643744
CCND3	CDKN1C	1.078118142
CCND3	CDKN2C	1.093562373
CCND3	CDKN2D	1.115889523
CCND3	GSK3B	1.116851656
CCND3	CDKN2B	1.145148888
CCND3	STAT5A	1.148719202
CCND3	STAT3	1.167794991
CCND3	CDK4	1.179071716
CCND3	CDKN1B	1.211477291
CCND3	STAT6	1.280340772
CCND3	STAT1	1.287565219
CCND3	TCF7L2	1.340945289
CCND3	JUN	1.451068539
CCND3	CTNNB1	1.464898509
CCND3	STAT2	1.490804477
CCNG1	TP53	1.080543324
CCNG2	TP53	1.069842158
CCNG2	FOXO1	1.071416438
CCNG2	FOXO3	1.30008441
CCR1	PF4V1	1.00144361
CCR1	CCL16	1.00213513
CCR1	CCL25	1.004930248
CCR1	GRK6	1.013216466
CCR1	CXCL1	1.0132427
CCR1	ARRB2	1.020832824
CCR1	CCL26	1.046375619
CCR1	PPBP	1.04938029
CCR1	CX3CL1	1.081615336
CCR1	CCL3L3	1.158211746
CCR1	CCL4L1	1.19018875
CCR1	CXCL2	1.202414211
CCR1	CXCL8	1.214899058
CCR1	CXCL3	1.226898533
CCR1	CCL14	1.373201055
CCR1	CCL8	1.393558172
CCR1	CCL4	1.398540962
CCR1	CXCL16	1.441086347
CCR1	CCL19	1.469734859
CCR1	GRK5	1.556251089
CD1D	JUN	1.412427389
CD209	LSP1	1.192527705
CD36	PRKAG1	1.006623463
CD36	PPARG	1.028768185
CD36	RXRB	1.0333811
CD36	PRKAG2	1.125867492
CD36	PRKAA2	1.136519629
CD36	RXRA	1.255474979
CD38	RYR2	1.019305019
CD38	TPCN2	1.040856775
CD38	PRKCA	1.135923208
CD38	PRKCB	1.518661134
CD4	LCK	1.031902283
CD82	TP53	1.262632288
CD86	IRF3	1.210736984
CDC16	ANAPC10	1.007850096
CDC16	MAD2L1	1.008706764
CDC16	BUB3	1.011500213
CDC16	MAD2L2	1.023512108
CDC16	ANAPC5	1.032528624
CDC16	ANAPC13	1.042645249
CDC16	CDC26	1.084134631
CDC16	CDC14B	1.124312666
CDC16	ANAPC11	1.138316476
CDC16	CDC16	2.041471679
CDC23	CDC27	1.001051357
CDC23	ANAPC13	1.021588577
CDC23	ANAPC4	1.022531023
CDC23	ANAPC1	1.050160536
CDC23	ANAPC5	1.08068753
CDC23	BUB3	1.084294839
CDC23	ANAPC7	1.131544773
CDC23	CDC26	1.172742269
CDC23	ANAPC11	1.179563774
CDC23	CDC23	2
CDC26	ANAPC10	1.001441362
CDC26	MAD2L2	1.004569691
CDC26	CDC14B	1.004819773
CDC26	CDC14A	1.007044678
CDC26	CDC23	1.049198057
CDC26	MAD2L1	1.05417317
CDC26	BUB3	1.065001684
CDC26	CDC16	1.068139507
CDC26	CDC27	1.088285476
CDC26	ANAPC7	1.106360633
CDC26	ANAPC1	1.117291488
CDC26	ANAPC4	1.168878133
CDC26	ANAPC5	1.181857647
CDC26	ANAPC13	1.19747199
CDC26	ANAPC11	1.29811834
CDC26	CDC26	2.208664557
CDC27	MAD2L2	1.022986546
CDC27	CDC23	1.038185559
CDC27	ANAPC4	1.059182995
CDC27	MAD2L1	1.072209882
CDC27	BUB3	1.083292564
CDC27	CDC26	1.108951859
CDC27	ANAPC1	1.131744903
CDC27	ANAPC11	1.133237125
CDC27	CDC27	2
CDC42	TUBA4A	1.007931667
CDC42	FARP2	1.029895703
CDC42	SRC	1.043746887
CDC42	KDR	1.046450268
CDC42	VAV3	1.071776721
CDC42	VAV1	1.142467219
CDC42	TUBA1C	1.222318341
CDC42	CTNND1	1.307707019
CDC42	RALBP1	1.326262067
CDC42	TUBA1B	1.428265477
CDC42	RAP1B	1.624602756
CDC42	RAP1A	1.681814123
CDIPT	MTMR7	1.005727963
CDIPT	PI4K2A	1.010078321
CDIPT	PI4KB	1.013126225
CDIPT	IMPA2	1.030945147
CDIPT	PLCB3	1.039125511
CDIPT	PLCG1	1.052841582
CDIPT	PIK3C2B	1.071407238
CDIPT	MTMR1	1.078685615
CDIPT	MTMR8	1.115903691
CDIPT	PLCG2	1.117788639
CDIPT	PIK3C2A	1.12147288
CDIPT	IMPA1	1.129088358
CDIPT	PLCB2	1.129678103
CDIPT	IMPAD1	1.145021633
CDIPT	PI4KA	1.146141714
CDIPT	PIK3R3	1.148390255
CDIPT	PIK3C3	1.16705698
CDIPT	MTM1	1.194406043
CDIPT	CDS1	1.205063914
CDIPT	PIK3R2	1.302979424
CDIPT	PIKFYVE	1.329391607
CDIPT	INPP5F	1.423388682
CDK1	CCNB2	1.063490483
CDK1	ANAPC13	1.070089187
CDK1	CCNB1	1.074301294
CDK1	ANAPC1	1.077317167
CDK4	CDK4	1.6
CDKN1A	SMAD2	1.002821529
CDKN1A	STAT6	1.01282298
CDKN1A	SMAD4	1.038948655
CDKN1A	EP300	1.044106724
CDKN1A	CREB1	1.045609157
CDKN1A	STAT5B	1.062973594
CDKN1A	AKT1	1.076421947
CDKN1A	SKP1	1.07880466
CDKN1A	ATF6B	1.11412212
CDKN1A	MAPK3	1.131696752
CDKN1A	CREB3L2	1.142988462
CDKN1A	MAPK1	1.17619966
CDKN1B	AKT3	1.007558612
CDKN1B	AKT1	1.014616389
CDKN1B	FOXO4	1.022226767
CDKN1B	AKT2	1.02934494
CDKN1B	CREBBP	1.036562954
CDKN1B	CCNE2	1.048870381
CDKN1B	SKP2	1.10880024
CDKN1B	EP300	1.116835562
CDKN1B	ARNT	1.159702993
CDKN1B	FOXO3	1.191518233
CDKN1B	RBX1	1.212267531
CDKN1B	SKP1	1.226295528
CDKN1B	HIF1A	1.271546304
CDKN2B	EP300	1.001468954
CDKN2B	CREBBP	1.018274518
CDKN2B	FOXO1	1.05503863
CDKN2B	FOXO4	1.059592953
CDKN2B	SP1	1.094817102
CDKN2B	FOXO3	1.156615588
CDKN2B	MYC	1.182364311
CDKN2B	SMAD2	1.285078243
CDKN2D	FOXO4	1.065429979
CDKN2D	FOXO3	1.195521436
CDS2	DGKB	1.007816828
CDS2	DGKH	1.053978645
CDS2	DGKZ	1.054618255
CDS2	CDIPT	1.159758584
CEBPB	TRAF6	1.013635553
CEBPB	MAPK12	1.05252528
CEBPB	MAPK13	1.087959597
CEBPB	GSK3B	1.1094386
CEBPB	MAPK3	1.117430362
CEBPB	MAPK14	1.19450643
CEBPB	MAPK1	1.282185251
CFL1	LIMK2	1.036175587
CFL1	LIMK1	1.104557976
CFL2	LIMK1	1.055202444
CFL2	LIMK2	1.141885306
CFLAR	ITCH	1.154531585
CFLAR	RELA	1.192345858
CFLAR	NFKB1	1.240656436
CHMP1B	MLKL	1.10255648
CHMP2A	MLKL	1.031796325
CHMP2B	MLKL	1.125143415
CHMP3	MLKL	1.114330862
CHMP4A	MLKL	1.07060977
CHMP4B	MLKL	1.091615367
CHMP5	MLKL	1.105001647
CLDN19	CLDN15	1.2
CLDN5	TJP1	1.6
CLEC1B	SYK	1.31430226
CLEC4E	FCER1G	1.154536227
CLEC7A	LSP1	1.111896233
CLEC7A	CBLB	1.131123301
CLEC7A	SYK	1.348396439
CLIP1	MTOR	1.045622058
CPT1A	CREB5	1.000183833
CPT1A	CREB3L2	1.024522606
CPT1A	FOXO1	1.030220059
CPT1A	ACACB	1.030403892
CPT1A	ATF2	1.050311705
CPT1A	CREB3L3	1.057452075
CPT1A	RXRB	1.092523234
CPT1A	PPARG	1.094362864
CPT1A	EP300	1.100872038
CPT1A	PPARD	1.113797128
CPT1A	CREB3	1.116395636
CPT1A	CRTC2	1.147745306
CPT1A	PPARA	1.149759402
CPT1A	ACSL5	1.168466122
CPT1A	CREB1	1.210425128
CPT1A	ACSL4	1.22556351
CPT1A	ATF4	1.237895287
CPT1A	CREBBP	1.240381541
CPT1A	ACSL6	1.28627354
CPT1A	RXRA	1.372365339
CPT1A	STAT3	1.397848736
CPT1A	ACSL1	1.43546063
CPT1A	ACSL3	1.445815118
CPT2	RXRA	1.043470425
CREB1	CREB3L1	1.000579153
CREB1	AKT2	1.008576858
CREB1	PRKCB	1.009237529
CREB1	CAMK1D	1.011607128
CREB1	PPP1CA	1.020163771
CREB1	CREB3L4	1.031686305
CREB1	PPP1CB	1.035048818
CREB1	PRKG2	1.053525389
CREB1	PRKD3	1.072758542
CREB1	AKT3	1.073289268
CREB1	PRKD2	1.08102833
CREB1	ATF4	1.094223407
CREB1	PRKD1	1.098265577
CREB1	PRKACA	1.105547862
CREB1	CAMK2B	1.135531578
CREB1	MAPK1	1.155754382
CREB1	CREB1	1.163270443
CREB1	AKT1	1.187274184
CREB1	CREB5	1.197816296
CREB1	CRTC2	1.258364697
CREB1	PRKACB	1.273433896
CREB1	ATF2	1.283754913
CREB1	RPS6KA4	1.33420561
CREB1	CREB3L2	2.276172068
CREB3	RPS6KA4	1.003032289
CREB3	CREB3L2	1.006682844
CREB3	PPP1CB	1.012416906
CREB3	CREB3	1.033011185
CREB3	MAPK1	1.137920118
CREB3	ATF2	1.151515447
CREB3	ATF4	1.6
CREBBP	PRKACA	1.003925241
CREBBP	TCF7	1.054071103
CREBBP	LEF1	1.085876061
CREBBP	RXRA	1.093907851
CREBBP	THRB	1.106067122
CREBBP	TCF7L1	1.132089538
CREBBP	PRKACB	1.174971729
CREBBP	RXRG	1.182300125
CREBBP	RXRB	1.193678358
CREBBP	THRA	1.240862999
CRK	MAPK9	1.019483342
CRK	MAP2K4	1.030577103
CRK	FGFR1	1.031591281
CRK	MAPK10	1.043679019
CRK	FGFR2	1.044459761
CRK	KDR	1.046644895
CRK	BCAR1	1.048927875
CRK	INSR	1.049788694
CRK	FCGR3B	1.050124985
CRK	PTK2B	1.097876074
CRK	FCGR1A	1.104116788
CRK	FCGR2A	1.113760848
CRK	FCGR3A	1.191131664
CRK	CSF1R	1.408682127
CRKL	FCGR1A	1.030216081
CRKL	KDR	1.063170539
CRKL	EGFR	1.098852988
CRKL	CSF1R	1.107557294
CRKL	FCGR3B	1.108353316
CRKL	FCGR3A	1.180516114
CRKL	FGFR1	1.199015331
CRKL	BCAR1	1.2
CRKL	PTK2B	1.258197295
CRKL	FCGR2A	1.265875838
CRTC2	PRKAA1	1.008231518
CRTC2	CREB1	1.018375187
CRTC2	PPP3CB	1.04588497
CRTC2	CRTC2	1.050860222
CRTC2	PPP3R1	1.084449352
CRTC2	CREB3L1	1.094594595
CRTC2	PPP3CA	1.11272712
CRTC2	SIK1	1.138213766
CRTC2	CREB3L3	1.148072196
CRTC2	PRKAB1	1.205134817
CRTC2	CREB3L4	1.207712036
CRTC2	SIK2	1.445008228
CRTC2	PPP4C	2.03404374
CSF1R	FGF20	1.011831886
CSF1R	TGFA	1.011831886
CSF1R	NTF3	1.0149566
CSF1R	FGF18	1.030460901
CSF1R	PDGFC	1.043322144
CSF1R	PDGFB	1.04638032
CSF1R	FGF19	1.051750601
CSF1R	HGF	1.052275168
CSF1R	EFNA4	1.053565459
CSF1R	IGF1	1.05546946
CSF1R	FGF10	1.120742917
CSF1R	PDGFA	1.3594716
CSF1R	GRB2	1.732544429
CSF3R	IL6	1.024324324
CSF3R	TYK2	1.038172387
CSF3R	IL10	1.066795348
CSF3R	EPO	1.217947832
CSNK1A1	APC2	1.003817068
CSNK1A1	CTNNB1	1.07179112
CSNK1A1	PRKACA	1.080887023
CSNK1A1	PRKACB	1.259954089
CSNK1D	PRKACA	1.103630629
CSNK1D	YWHAG	1.108196194
CSNK1D	YWHAZ	1.177062582
CSNK1D	WWTR1	1.18601133
CSNK1D	YWHAH	1.197878425
CSNK1D	PRKACB	1.302813391
CSNK1E	PRKACA	1.039442827
CSNK1E	AXIN1	1.09658894
CSNK1E	YWHAH	1.104589496
CSNK1E	YWHAZ	1.13988088
CSNK1E	PRKACB	1.194409201
CSNK1E	YWHAG	1.209223359
CSNK1E	AXIN2	1.219899306
CSNK1E	WWTR1	1.24192223
CSNK1G2	PRKACA	1.150627018
CSNK2A1	DVL1	1.021169309
CSNK2A1	DVL2	1.036001145
CSNK2A1	DVL3	1.111796003
CSNK2A2	DVL1	1.036798253
CSNK2A2	DVL3	1.078841518
CSNK2B	DVL1	1.028876485
CSNK2B	DVL2	1.032922659
CSNK2B	DVL3	1.075979433
CTNNA1	VCL	1.005405405
CTNNA1	TJP1	1.028567757
CTNNA1	ACTN4	1.102721255
CTNNA1	CTNNB1	1.305703614
CTNNA1	ACTN1	1.380317797
CTNNA1	ACTG1	1.415982746
CTNNA1	ACTB	1.463778054
CTNNB1	PSEN1	1.018702038
CTNNB1	PTPRB	1.02199895
CTNNB1	AXIN1	1.027697257
CTNNB1	THRB	1.043890374
CTNNB1	CSNK2A1	1.04530619
CTNNB1	ERBB2	1.048797592
CTNNB1	PTPRF	1.054057602
CTNNB1	GSK3B	1.054566643
CTNNB1	SRC	1.07806572
CTNNB1	IQGAP1	1.084477251
CTNNB1	LEF1	1.092957295
CTNNB1	FBXW11	1.100787251
CTNNB1	FER	1.111292572
CTNNB1	TBL1XR1	1.11129465
CTNNB1	RUVBL1	1.121077634
CTNNB1	IGF1R	1.128699858
CTNNB1	CTNNA1	1.134448517
CTNNB1	SIAH1	1.147526019
CTNNB1	THRA	1.159759889
CTNNB1	BTRC	1.183614157
CTNNB1	CTNNBIP1	1.193963252
CTNNB1	CSNK2B	1.206353517
CTNNB1	PTPN1	1.227413368
CTNNB1	CHD8	1.268990746
CTNNB1	PRKACA	1.29110383
CTNNB1	PRKACB	1.362270045
CTNNB1	ACP1	1.416185779
CTNNB1	TCF7	1.434141938
CTNNB1	APC	1.477831466
CTNNB1	CTNNA3	1.525425935
CTNNB1	CSNK2A2	1.561347669
CTNNB1	CSNK2A3	1.578305787
CTNNB1	KRIT1	2.834139888
CTNND1	PTPRM	1.009903704
CTNND1	EGFR	1.022671475
CTNND1	PTPN6	1.02995552
CTNND1	FER	1.052627726
CTNND1	ERBB2	1.079735802
CTNND1	YES1	1.113089522
CTNND1	PTPRJ	1.480311094
CTSD	NCOA3	1.079455841
CTSD	NCOA2	1.080386724
CTSD	NCOA1	1.112346143
CXCL12	RELB	1.043136962
CXCL12	NFKB2	1.051363868
CXCL2	MAPK13	1.009961777
CXCL2	MAPK12	1.023979123
CXCL2	MAPK14	1.045533409
CXCL2	NFKB1	1.103068473
CXCL2	RELA	1.203446215
CXCL2	JUND	1.262906551
CXCL2	CEBPB	1.274328026
CXCL2	FOSB	1.357171901
CXCL2	FOS	1.393060546
CXCL2	JUN	1.414823073
CXCL3	MAPK14	1.043508708
CXCL3	MAPK12	1.048396831
CXCL3	MAPK13	1.081844767
CXCL3	RELA	1.186283873
CXCL3	NFKB1	1.238983882
CXCL3	JUN	1.500370107
CXCL3	FOSB	1.514402945
CXCL3	JUND	1.550392464
CXCL3	FOS	1.561165679
CXCL3	CEBPB	1.602874512
CXCL8	RELA	1.038874777
CXCL8	MAPK12	1.03927578
CXCL8	MAPK14	1.05427944
CXCL8	IRF5	1.111485411
CXCL8	NFKB1	1.218549634
CXCL8	FOSB	1.458910056
CXCL8	CEBPB	1.477347444
CXCL8	JUND	1.51064242
CXCL8	FOS	1.511104681
CXCL8	JUN	1.524780863
CXCR4	CCL25	1.001280812
CXCR4	PF4V1	1.002966048
CXCR4	CXCL1	1.01812726
CXCR4	CCL16	1.018334294
CXCR4	CCL26	1.024441955
CXCR4	GRK4	1.050793614
CXCR4	PPBP	1.060443268
CXCR4	CX3CL1	1.098007797
CXCR4	CCL3L3	1.156624105
CXCR4	CXCL2	1.295049785
CXCR4	CXCL3	1.323966153
CXCR4	CXCL8	1.335743306
CXCR4	CCL4L1	1.406593788
CXCR4	CCL14	1.508431852
CXCR4	CCL19	1.524087648
CXCR4	CCL8	1.551931741
CXCR4	CCL4	1.569258923
CXCR4	CXCL16	1.629475912
CXCR4	GRK6	1.725001729
CYBA	CYBB	1.184487272
CYBA	RAC1	1.205088837
CYBB	RIPK3	1.067572822
CYBB	CYBA	1.431739243
CYBB	NAMPT	1.635515777
CYCS	APAF1	1.093343969
CYCS	BID	1.201237022
CYLD	LSP1	1.116189376
CYLD	IKBKE	1.11818689
CYLD	SQSTM1	1.258526124
DAAM2	DVL1	1.018906187
DAAM2	DVL2	1.025800958
DAAM2	DVL3	1.079299041
DAAM2	RHOA	1.48201951
DAPP1	LYN	1.20492707
DAXX	TGFBR1	1.076571516
DAXX	FAS	1.195045045
DAXX	TGFBR2	1.343107524
DBI	RXRB	1.095661179
DBI	PPARA	1.251746846
DBI	RXRA	1.427737385
DDB2	TP53	1.028730136
DDIT3	MAPK14	1.053760793
DDIT3	ATF4	1.17438813
DEPDC5	SEH1L	1.124525955
DFFA	CASP3	1.205945985
DGKH	PLCG2	1.24337163
DGKZ	PLCB1	1.042191375
DGKZ	PLCG2	1.163550302
DGKZ	PLCB2	1.177031007
DLG1	MAPK12	1.017485684
DLG1	LLGL2	1.031484512
DLG1	LLGL1	1.031484512
DLG1	MAPK14	1.079157913
DLG1	MAPK13	1.12530284
DNM1L	RIPK1	1.032331259
DNM1L	PGAM5	1.042347543
DNM1L	RIPK3	1.080542953
DOCK2	FGR	1.394301588
DOCK2	HCK	1.408115324
DOCK2	LYN	1.46033719
DTX3L	NOTCH2	1.012564185
DTX3L	NOTCH3	1.01753877
DTX3L	NOTCH1	1.03944121
DTX3L	NOTCH4	1.105830155
DVL3	CSNK2A3	1.011263482
E2F3	RB1	1.004071225
E2F4	SMAD4	1.000118969
E2F4	RBL2	1.026034536
E2F4	RBL1	1.033927181
E2F4	RB1	1.084082213
EBAG9	ESR1	1.056455328
EBAG9	NCOA1	1.066375491
EBAG9	NCOA3	1.113305229
EBAG9	NCOA2	1.203999107
EEF2	EEF2K	1.140546684
EEF2K	PRKAB1	1.019369868
EEF2K	PRKCA	1.030772408
EEF2K	PRKAA1	1.198174378
EEF2K	PRKCB	1.238954648
EGLN1	PRKCA	1.025334221
EGLN1	PRKCB	1.294324615
EGLN2	PRKCB	1.106606361
EGR1	MAPK3	1.17709585
EGR1	MAPK1	1.291927274
EGR3	NFATC3	1.001838341
EGR3	NFATC1	1.072905426
EGR3	NFATC2	1.149354162
EI24	TP53	1.085150981
EIF2AK2	STAT4	1.067738663
EIF2AK2	STAT5A	1.137380891
EIF2AK2	STAT3	1.210097016
EIF2AK2	STAT1	1.211117381
EIF2AK2	STAT2	1.275536685
EIF2AK2	STAT6	1.374487665
EIF2S1	EIF2AK3	1.042155468
EIF4B	RPS6KB1	1.153511386
EIF4B	RPS6KB2	1.232185718
EIF4E	EIF4EBP1	1.1012357
EIF4E	MKNK1	1.222973724
EIF4E	MKNK2	1.223216242
EIF4E2	EIF4EBP1	1.223839332
EIF4E2	MKNK2	1.256352527
EIF4E2	MKNK1	1.341251413
EIF4EBP1	MLST8	1.020890028
EIF4EBP1	AKT1S1	1.031310081
EIF4EBP1	MTOR	1.044124536
EIF4EBP1	MAPK3	1.107692365
EIF4EBP1	MAPK1	1.240939724
ELAVL1	TRAF5	1.003454209
ELAVL1	PRKAB2	1.026616068
ELAVL1	PRKAG1	1.05280489
ELAVL1	PRKAA2	1.16074867
ELAVL1	PRKAG2	1.281721303
ELMO1	SRC	1.039633193
ELMO1	FGR	1.17245045
ELMO1	HCK	1.215057565
ELMO1	LYN	1.391742176
ENO1	CREBBP	1.176990826
ENO1	ARNT	1.192443232
ENO1	EP300	1.202982089
ENO1	HIF1A	1.48481535
EP300	LEF1	1.00493692
EP300	TCF7L1	1.019420837
EP300	PRKACA	1.046748737
EP300	THRB	1.047917436
EP300	TCF7	1.055905189
EP300	RXRB	1.160130333
EP300	PRKACB	1.161890439
